Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Syrian Arab Republic,SYR,GDP per capita growth (annual %),,7.350171995,20.60014805,-11.5416638,5.789824865,-0.990591392,-10.65396856,4.722506995,0.31883638,14.83697752,-7.011321466,6.230601051,20.81198426,-11.63414873,19.94613744,15.51909678,7.275438023,-4.531528043,5.129950219,0.156930607,8.157745843,5.695922743,-1.470418765,-2.12860681,-7.372802701,2.571636967,-8.017701764,-1.290998189,9.804057583,-11.68162743,4.477780529,4.793969282,10.27055465,2.255025547,4.677715731,2.832351168,1.500531049,-1.031627776,3.442342193,-6.045988087,0.271421466,2.966963772,3.910632681,-1.291037381,4.550445484,3.367322519,1.556251164,1.835319354,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita growth (annual %),,-0.549198502,3.305685391,-3.526169822,-4.40138065,-1.310948107,-3.629830106,-1.07050039,-2.293156102,4.813877992,-0.241892302,-4.413079772,-1.210354168,-10.55033634,2.550584654,6.652010302,0.900480899,0.269739493,-2.344153793,-22.95285303,-7.949313157,-1.107727707,3.00003592,12.95036772,-0.525000083,18.50394872,-6.852758327,-5.368374674,11.83752362,1.543547849,-7.215058808,5.125202196,4.616209459,-18.36513797,6.615406251,-2.069047102,-1.179137122,2.098591306,3.2850091,-4.172824375,-4.452537805,7.527794742,4.409367237,10.41019732,28.71852107,13.17204026,-2.776229063,-0.122205409,-0.262297817,0.875156333,9.878044511,-3.186664669,5.313322316,2.251774958,3.46636815,-1.397097658,-9.851476726
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),,-11.1442779,-1.406546298,3.153826055,7.257888579,7.214985249,4.664377101,-3.466111006,0.031591135,7.772544309,9.696060376,3.701311018,2.518540097,5.804220998,2.051569023,4.429035667,1.621689744,6.057509417,7.415929223,5.476204182,6.020882544,4.210524861,4.273896963,5.592663311,7.76648681,5.521156166,5.142342554,6.912052175,7.642769866,4.176632603,3.750246006,6.329203823,9.237452599,9.432186904,9.351033854,8.376137516,7.621166522,5.774120046,0.60340083,4.985979788,6.444644612,5.712653225,6.906051649,7.807171232,8.029199559,8.820821298,9.902920537,11.45269492,7.594832866,6.88991759,8.986015458,7.702115974,6.741833994,6.435176621,5.988442375,5.72591262,5.570437653
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.03440556,-5.791551105,-9.677711368,-4.929892367,-8.956891783,-0.354639126,0.870622149,3.149018556,-0.844624752,2.39368405,7.513365986,2.499035964,5.069806124,6.326616614,7.69458987,6.507973083,7.691752004,7.409436988,4.070892007,-5.377978374,4.472549943,5.271853378,2.692327666,2.856846078,1.780768972,0.4679834,1.049367383
Togo,TGO,GDP per capita growth (annual %),,10.97475991,2.793734023,3.776515436,12.20193029,12.31364958,5.375402385,0.871231034,0.147688258,5.976581243,-1.382532953,-3.209096374,4.660126795,1.323622803,2.462855245,0.153097414,-4.1980821,4.661086005,8.549823733,-7.549523777,11.29260134,-6.450866283,-6.990083817,-8.888722573,1.723606141,1.896729743,-1.766253171,-2.674032902,3.431482703,1.111717493,-2.892812508,-3.138326737,-6.181143663,-17.00905721,12.25629043,5.060579201,5.762485016,10.9390827,-5.316517483,-0.633260556,-3.671185783,-4.348029001,-3.557864143,2.230399969,-0.523067644,-1.466396098,1.298187144,-0.431539181,-0.502132533,0.752255442,1.237366134,2.11488039,2.066691578,1.2594729,3.148129856,2.69669397,2.317036747
Thailand,THA,GDP per capita growth (annual %),,2.274812094,4.385326141,4.806702507,3.668094417,4.981152701,7.847719774,5.43450568,4.975836049,3.469964773,8.212014903,1.911349364,1.349811707,7.209225199,1.694878861,2.30388377,6.676250481,7.29826642,7.849546676,3.126692073,3.013894691,3.820653228,3.36354132,3.6515244,3.844877398,2.770345342,3.632104876,7.554546394,11.33247009,10.41546433,9.619555167,7.277403919,7.000501866,7.273576944,7.012721511,7.04777165,4.49368294,-3.89126329,-8.734045829,3.381731375,3.37496713,2.491413202,5.271099928,6.389352096,5.557914164,3.513841217,4.332130874,4.843452617,1.190416166,-1.18980045,6.990584792,0.360142575,6.746856975,2.281571306,0.510802197,2.580151845,2.921285042
Tajikistan,TJK,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,0.199019544,-4.395490336,10.32071364,-9.199675855,-3.119460332,-9.112325523,-30.31939658,-17.76199154,-22.48771039,-13.68982855,-17.90798649,0.247712096,3.771498597,2.119541514,6.534800572,8.268099262,8.728190552,8.81963421,8.065950667,4.499813682,4.762641742,5.511665551,5.57743407,1.534611457,4.147312306,5.004658716,5.091681716,4.99996556,4.339674633,3.694836764,4.620026413
Turkmenistan,TKM,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.272574178,-6.711050715,31.77945161,-7.254207198,-17.37882574,-1.307681561,-19.39615307,-9.245356584,4.721360127,-12.77870627,5.683729834,15.12648267,4.301394785,3.247637265,-0.741520339,2.254293398,3.936494833,11.8220743,9.687564401,9.690321172,13.17496952,4.570602495,7.498636766,12.7746632,9.122199236,8.178511533,8.282886346,4.604664561,4.375906095
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),,3.621217417,1.834314187,-0.395335168,4.510799464,2.27004057,1.259092259,1.6243358,5.095754262,3.524065024,3.942921908,4.016045905,4.595266437,6.105298546,4.020815027,1.302100114,3.68786841,2.340886831,1.37528053,4.165019175,4.04340756,-2.174321059,-3.130728403,-5.009410302,1.578256272,1.467494094,2.518009662,1.438941734,-1.203106507,-0.641786857,-1.384515172,2.108367815,1.176837093,2.284880424,2.790184876,-0.122413549,1.60368488,3.485139122,0.452129689,-1.609923334,2.308205351,-0.733201025,-1.054255422,0.236006814,5.015044541,3.168051288,4.110923332,4.551881863,2.809487293,-2.988929438,4.713272501,3.296256645,1.713897557,1.668839286,0.187226094,-1.306634429,-1.732328598
Timor-Leste,TLS,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38154749,13.63886549,-9.808365704,-6.082119021,-3.10628815,3.156656775,-7.704712052,9.736599414,12.80785181,11.52395421,8.673057659,5.964899518,3.481972981,0.477799765,3.378036853,1.932993279,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),,,,,,,3.491042911,6.070604035,8.824191168,8.952482843,6.275802948,5.150947344,10.7177253,3.108840555,3.564469148,-0.24385214,12.8282635,-2.161806064,-7.338120658,-5.724611846,-9.60898328,-4.309695809,9.976019475,2.575479205,-3.924127302,0.218333825,-5.514638634,-1.609927826,-3.638663568,-0.576319847,9.959076917,-4.283193751,2.331300219,-0.471003157,-0.547309309,0.507014055,4.309118495,1.542964847,4.621397421,2.878707214,2.44048103,1.116522908,1.791143492,0.740443646,6.258239615,3.106384069,3.972752937,4.503690204,1.985292301,1.177862436,3.614469249,-2.439030211,-1.335358386,-0.202282006,1.2630376,-0.401453004,
Tonga,TON,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,4.486347034,1.881262061,1.66467006,6.432570837,1.910399322,2.724856644,-2.175188941,0.112834939,-2.274689771,6.214015807,0.080867632,3.577522581,4.745541423,3.449560323,-0.293854846,-0.499152876,2.285243774,3.396310874,2.852368687,3.046015504,2.821411167,1.489518514,-0.96376562,0.943767362,-1.444283399,-4.791206927,2.446044576,1.708340798,3.044846048,2.359907054,0.529910325,-3.47290468,1.626638731,3.138743998,2.767629432
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),,1.963196906,1.151910731,3.133032619,5.365444037,-3.110822353,-1.209484892,4.012624794,2.059016327,3.526937041,3.348645309,-1.485282263,-3.812450834,1.420005427,-0.054965012,4.796993241,0.059428344,3.91848073,3.560169135,-5.273184908,3.990148903,3.872402292,1.338762519,4.25428558,1.748578924,2.979908071,2.424390017,1.830966175,6.121630159,3.130900958,3.121330579,-0.281825373,3.470047187,2.209278131,3.869266383,4.784655382,4.731102977,1.775978037,3.582594599,5.744534262,2.167945003,2.424887838,1.87731341,5.382463045,5.729815018,7.006781316,6.946021104,7.343668572,2.338619268,6.05340267,7.506124398,4.833374041,4.079874403,4.637418106,5.654961805,6.101426102,5.499836496
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),,-0.847329746,3.363598272,3.78022694,2.867829507,2.432519793,-0.875106241,-2.829930815,0.471346636,6.180464843,7.047877217,4.668618172,-0.020086837,1.590240299,5.002920817,-2.746342893,2.393448848,-0.470903474,-3.026690285,1.121091331,1.081081822,-2.953730462,-2.59437988,-4.239375128,-0.73814511,-0.647642603,-3.203783652,-2.720316375,1.529615167,0.426660865,-0.405513525,-2.688294462,-4.114598404,-2.758778649,-0.828031277,0.478987341,2.490596955,0.940948706,-0.164144919,-0.481058061,0.907010645,1.266206121,0.281471115,2.126367379,8.708797192,2.759113625,4.193852079,4.199967693,2.538250993,0.079265074,2.571256174,1.532249162,0.946073504,1.987738839,1.814588151,0.269988666,-1.454506691
Trinidad and Tobago,TTO,GDP per capita growth (annual %),,11.81249405,1.030561594,4.120213096,6.35481725,-0.31505593,3.210026447,1.380605488,4.587224502,2.031824405,2.642211874,-0.05557791,4.429076191,0.223437567,2.302003434,0.029568097,4.935313739,7.641696965,8.518266287,2.137626279,-2.533796715,2.585413642,2.136694743,-11.73627194,-7.13883905,-5.368630815,-4.353768056,-5.455405915,-4.686821919,-1.540490061,0.820893433,2.013564551,-2.249646205,-2.001485211,3.07628301,4.266627759,6.848158599,7.325494361,7.964930359,7.834096424,6.630814716,3.808627798,7.475766169,13.88750319,7.407309073,5.684963744,12.66857629,4.264847409,2.91000803,-4.842444951,2.819044819,-0.793932908,0.780558245,2.146834344,-1.034328025,-0.987803335,-5.448571658
Tunisia,TUN,GDP per capita growth (annual %),,,,,,,1.381967601,-1.938527431,8.026036935,2.462775412,2.389336596,8.160045055,15.18520021,-2.819917597,5.70065323,4.772930546,5.463997791,1.08220691,3.981055971,3.986270928,4.670001895,2.662914089,-3.285618146,1.714947386,2.817967858,2.850252689,-3.912599789,4.169891139,-2.206126468,-0.52145881,5.565174957,1.622373665,5.480742269,0.076641915,1.200365416,0.584273833,5.501598806,4.001434947,3.512566338,4.902325036,3.679354051,2.8786425,0.514957851,3.908670193,5.409427181,2.617042492,4.277501542,5.653195785,3.143560902,1.922135996,2.361701531,-3.024888542,2.801651671,1.680275828,1.629666626,-0.014759945,0.020071497
Turkey,TUR,GDP per capita growth (annual %),,-1.268213835,3.059959105,6.486441392,2.97327023,0.404293898,8.602289808,2.280158063,4.278522418,1.639431805,0.803632903,3.071491583,4.881148456,0.823340667,3.123345269,4.6993009,7.953716025,1.095612092,-0.746570083,-2.829309182,-4.62558503,2.496915021,1.229836449,2.633954819,4.403890482,2.077797745,4.888791209,7.402159107,0.447789229,-1.486329703,7.383087456,-0.967250482,3.324237374,5.931895969,-6.175864085,6.177176434,5.686787697,5.886123466,0.711622506,-4.874800516,5.033389493,-7.35600104,4.87559367,4.101697301,8.135577651,7.57216564,5.770121117,3.772041114,-0.361270391,-5.90556276,7.00581964,9.474947563,3.159261369,6.748478827,3.469272103,4.376289239,1.270813788
Tuvalu,TUV,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036928351,2.15694469,3.57626523,9.87547411,-5.416119062,-6.225514648,9.754214107,15.1412871,-1.974600588,-1.759050452,0.651103238,6.508904048,-4.63997384,-2.618430659,-5.056013587,1.03059432,5.249992789,6.97026513,-5.357310929,-3.560721378,7.463488358,-0.731548609,0.418066565,1.401708247,1.77443342,1.854414183
Tanzania,TZA,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612630785,3.692348682,-1.239529525,-2.752050831,-2.130339662,-1.64464721,0.499427235,1.663425554,0.83745758,1.106032315,2.202477305,2.218956878,3.170546624,4.235814056,3.88994093,4.730254226,4.99334698,1.51228645,5.135626176,2.287083578,2.098472241,3.054969517,4.570416327,1.907347765,3.977610373,3.697750553,3.69917069,3.706283753
Uganda,UGA,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,2.573138131,-3.432518296,-6.423431377,-2.974441962,0.379202493,4.491484632,2.677510299,2.854665585,2.034554528,0.022707237,4.827708061,3.024547331,8.035643886,5.718857646,1.90934204,1.71482611,4.70546848,-0.145857409,1.732039316,5.083370306,2.84705689,3.15142152,2.698594382,7.010567028,4.727295002,5.023515168,3.128278754,2.102552157,5.76375401,0.38315892,0.135152618,1.778791309,1.563273005,1.259752037
Ukraine,UKR,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112567701,3.367511068,-6.560006519,-8.601694035,-9.958378444,-14.27368598,-22.55084751,-11.50332082,-9.19776427,-2.112166395,-1.019309606,0.745472418,6.971368648,10.30353901,6.250559548,10.29132276,12.95365584,3.455340209,8.027904667,8.545878642,2.855418166,-14.42092881,4.614794647,5.845341746,0.486676587,0.201173611,-1.144531809,-9.444243135,2.720932078
Upper middle income,UMC,GDP per capita growth (annual %),,1.384347737,2.360921663,2.249210133,5.924711003,4.533298561,2.904905119,1.871332662,4.744815392,5.043825348,5.447388394,4.154892745,5.323181801,5.872094178,4.109738102,2.505171758,5.156517842,2.192102889,1.330786163,3.168453711,2.634646533,-0.30155967,0.609704937,-1.095131974,3.363031088,2.906095395,2.611325539,3.156247521,1.170893153,0.427036322,0.168680643,-0.227351055,-0.837842325,1.830243587,1.071119001,2.101778379,3.299816455,4.029916273,1.211611267,1.811745204,5.038933811,2.307429304,3.452042694,4.419254564,7.190963504,6.423262851,7.475724118,8.272213334,5.122415581,0.78971893,6.762424244,5.489834237,4.113098074,4.131886662,3.459174057,2.561554607,2.683195731
Uruguay,URY,GDP per capita growth (annual %),,1.17628999,-2.791577182,-1.017158706,1.27748175,-0.047413493,1.99016652,-4.610283906,0.982632447,5.09692142,1.795762454,-0.551387844,-1.430406311,0.252387841,2.822911544,5.868126286,3.523704973,0.89880827,4.682927548,5.463613013,5.126289933,0.893185038,-10.34576388,-10.85319461,-1.776265047,0.817595263,8.123069418,7.322934946,0.848297466,0.45305561,-0.380064244,2.809519491,7.151400457,1.904933086,6.495499151,-2.156516482,4.822829954,7.785263361,3.848117732,-2.448285103,-2.282112342,-4.013430733,-7.750584066,0.870029434,5.052838686,7.411145766,3.928852933,6.264034821,6.821654778,3.873639957,7.430904284,4.813966085,3.198220768,4.292800216,2.890359322,0.019573306,1.086561917
United States,USA,GDP per capita growth (annual %),,0.618121193,4.480669354,2.908271948,4.340548963,5.07809761,5.277113858,1.389951286,3.758819368,2.097369706,2.011421857,1.997698625,4.142405817,4.639582712,-1.421950051,-1.176880192,4.389433011,3.561746718,4.449086538,2.043327745,-1.19726088,1.592517122,-2.841548665,3.680081271,6.334427895,3.319128276,2.559404031,2.541097031,3.262083554,2.705968526,0.7745162,-1.400473564,2.129114484,1.399861843,2.769624596,1.503065305,2.595305248,3.236586683,3.239392481,3.489933532,2.940291775,-0.018489778,0.846125953,1.926956876,2.829653489,2.397046016,1.681416459,0.815188221,-1.230282169,-3.624124115,1.677898143,0.846716825,1.463850946,0.967810662,1.612537597,1.850196165,0.914094448
Uzbekistan,UZB,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.500683759,0.625343606,-1.029775558,-2.591204662,-13.25760641,-4.495155415,-7.042874372,-2.674535885,-0.226716896,3.235306542,2.63473868,3.181779109,2.373562694,2.889175616,2.734971912,2.994478177,6.464531486,5.762427872,5.998663556,8.367537718,7.264163383,6.291286901,5.480033191,5.431873862,6.61885439,6.326248546,5.989420944,6.132535008,5.940725694
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),,3.009167711,2.368267347,-7.335579947,2.570499143,-0.17237942,-1.021218785,-10.43026655,5.455582769,1.82322775,9.599887777,1.855491158,24.43930382,-12.10328328,-9.833931755,-8.616586312,9.200423911,12.06057492,8.681879703,2.38941184,1.510548188,3.712115639,3.633086647,1.394055425,5.808856317,5.430942506,4.876973953,-0.223954445,13.38893005,0.886136915,3.74206161,0.845877701,6.1909481,4.165185727,-1.281528506,7.774390839,1.331173247,3.573866389,4.168571264,2.750905506,1.620482804,1.624647347,6.16797335,7.487034269,3.955760488,2.313647825,7.527183136,-1.707927733,6.551712589,-2.177917516,-3.408340704,-0.443030585,1.392697994,1.839738097,1.117892258,1.512113959,2.824061002
"Venezuela, RB",VEN,GDP per capita growth (annual %),,-0.647014464,4.47212327,0.034572434,7.072891969,0.468653222,-1.985924303,-0.613255391,3.8460486,-2.46242119,4.437452984,-1.496315865,-1.591146436,4.138893113,-0.735376489,0.070192868,4.762650508,3.347352642,-0.458349138,-1.974172593,-6.988811173,-3.004431158,-4.63689441,-6.263462943,-1.177113634,-2.383481082,3.780727844,0.945496146,3.165097657,-10.81370013,3.929182468,7.192688307,3.67912617,-1.914505617,-4.430082322,1.785763666,-2.231038298,4.253305451,-1.660281689,-7.767545647,1.740719655,1.487289558,-10.50653144,-9.394985263,16.22568675,8.435897554,8.036828847,6.975326733,3.595395732,-4.711194675,-2.984410152,2.637438335,4.107315389,-0.076772683,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),,,,,,,,,,,,-0.550535574,7.12348857,-2.039544721,-3.660692779,-4.844764478,-4.357904726,2.124810534,0.219892774,8.871999273,8.711075674,1.905158161,-8.504061497,3.954938118,-0.255586907,-1.472561409,2.473686542,7.934490148,3.033148139,8.699537896,,,,,,,,,,,,,,-0.220685227,3.068393792,3.715852108,3.78264968,4.303720939,1.254640191,-6.30552908,1.321911012,-7.739113152,-14.60837729,-5.316732485,-0.423089681,0.770852579,
Vietnam,VNM,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,1.732136733,0.433202484,1.065594525,2.620599255,4.859992885,3.122495848,4.02938095,6.729149873,6.219288253,7.025625439,7.758814622,7.604487759,6.477992946,4.153381702,3.213678967,5.364694197,4.856238276,5.09476772,5.663978733,6.256850343,6.299762778,5.797760093,5.975380397,4.544311397,4.287498071,5.312271793,5.118410917,4.122830208,4.30576252,4.851264023,5.534252116,5.079055521
Vanuatu,VUT,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,-13.7383271,1.609160789,8.097499698,11.25499508,7.13463841,-1.29544499,-2.392394942,-5.096136728,-3.997241862,-0.942229779,8.82305357,0.304628512,-0.358669525,-2.130932544,6.138175171,-1.406133493,0.20446712,2.996014356,2.498075294,-1.472781627,3.794022397,-5.643688052,-7.393958232,1.668325614,1.346716568,2.673927397,5.805000703,2.630161192,3.903752633,0.875316475,-0.740736807,-1.110335353,-0.553475485,-0.309572818,0.074466198,-2.957877378,1.770194047
World,WLD,GDP per capita growth (annual %),,2.936114725,3.775544857,3.073374517,4.520903093,3.432715675,3.610350002,2.318016408,4.068342079,3.926151933,2.487716005,2.170323299,3.642122386,4.469970999,0.032909101,-1.081142404,3.50385128,2.225610148,2.219393362,2.356096648,0.234463092,0.16643294,-1.426741252,0.605773186,2.749932468,2.085920294,1.5244542,1.763669354,2.831901294,1.973890466,1.244882593,-0.225500134,0.209989559,0.074292817,1.476013307,1.516018379,1.906600121,2.208306577,1.115540937,1.878411776,3.034030141,0.631862857,0.855244215,1.628528249,3.153448108,2.560530216,3.039219263,2.976392758,0.565063932,-2.933317964,3.070674512,1.94726861,1.218595339,1.380041526,1.612403841,1.529766317,1.241436584
Samoa,WSM,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,-0.191014524,0.71588682,3.433766823,5.136016589,0.219118461,-1.690188322,3.337931854,-4.930840143,-3.020508446,-1.100523143,3.080821749,-3.454963133,5.815397935,6.474380412,0.10864079,1.732300284,1.730248907,6.395248888,6.357452534,3.743631461,3.880133839,3.970148372,3.491943014,1.312830035,5.627379434,0.326615142,-5.477816778,-0.264971466,4.955606218,-0.409311206,-2.737380402,0.389377906,0.864223505,5.817032675
Kosovo,XKX,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88778342,-0.768380016,5.908225728,2.542539707,5.961247148,3.667025005,6.427746788,1.823663863,2.514978674,2.48306566,3.724674955,1.999749423,2.368689706,1.346321005,5.231679925,2.578291691
"Yemen, Rep.",YEM,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.218122806,2.815977318,-1.129827695,1.815765163,1.338167026,0.889340211,1.899510961,2.949654115,0.897874792,3.231783146,0.894399305,1.028852184,0.853299952,1.090007738,2.688854771,0.354225673,0.530343314,0.843691199,1.069911413,4.819588364,-15.03782629,-0.310759459,2.092498304,-2.73663062,-29.88633265,-11.9640434
South Africa,ZAF,GDP per capita growth (annual %),,1.205425951,3.440963789,4.590201149,5.154508661,3.413816663,1.811153171,4.529722467,1.565334209,2.083225857,2.553031441,1.551799961,-1.041941567,1.792868733,3.329549119,-0.908055359,-0.292494451,-2.519081655,0.540322614,1.278619344,3.993959165,2.705493627,-2.929297034,-4.342439706,2.504548235,-3.541880028,-2.207451096,-0.060579318,2.031429938,0.203879712,-2.562004949,-3.378769424,-4.553820853,-1.251996331,0.844204225,0.954307372,2.370833571,0.945778273,-1.010611301,0.854683498,2.616183266,1.792138041,2.441236107,1.701063618,3.256567257,3.939286273,4.230609628,3.959418023,1.788183674,-2.906102175,1.577195725,1.786900752,0.700360061,0.940868452,0.13169695,-0.294402135,-1.32932099
Zambia,ZMB,GDP per capita growth (annual %),,-1.718518408,-5.509555377,0.04444467,8.710850532,13.03140503,-8.467323351,4.62685233,-1.862503951,-3.563586589,1.407467891,-3.414076711,5.491596346,-4.374421778,2.757874553,-5.617225226,2.620375996,-7.769596391,-2.805933389,-6.266332238,-0.419426567,2.597043782,-6.072588629,-5.211140311,-3.549460909,-1.546969816,-2.302378481,-0.313681123,3.282737325,-3.730868136,-3.127284572,-2.613914119,-4.202020737,4.125324312,-10.95641986,0.183995201,3.310158804,0.889926703,-3.225399268,1.691593107,1.021417394,2.466962902,1.721632884,4.121302497,4.20633932,4.384710064,5.016984644,5.43605882,4.83669129,6.185551827,7.163546274,2.49551664,4.412267362,1.916769715,1.560750511,-0.145952014,0.244201185
Zimbabwe,ZWE,GDP per capita growth (annual %),,2.927147035,-1.828718923,2.81653455,-4.281692032,1.571934333,-1.670118717,4.986725557,-1.211866121,8.880388118,18.63159898,5.343913264,4.715849543,-0.820253455,3.133393832,-5.049140562,-2.607729198,-9.633913378,-5.628523939,0.034648312,10.54954371,8.471206451,-1.21499941,-2.287356979,-5.606972414,3.033337645,-1.510616896,-2.300429993,4.06947362,2.031431053,4.04072163,2.905069139,-11.0581244,-1.013795608,7.160024864,-1.641560773,8.464390889,0.999341504,1.299753583,-2.225785075,-4.310098559,0.259088956,-9.87326221,-17.87133091,-6.866223066,-6.895310344,-4.816677131,-5.139677964,-19.05683085,6.724600496,13.18717743,13.90394042,11.10560715,2.867132851,0.383662669,-0.927424929,-1.631098826
